Date_DD_MM_YY	Date_YYYY_MM_DD	Latitude	Longitude	Place	Value
14-Aug-85	19850814	-68.57661111	77.96738889	Davis	1170
16-Aug-85	19850816	-66.28180556	110.5276111	Casey	1750
21-Aug-85	19850821	-68.57661111	77.96738889	Davis	1220
25-Aug-85	19850825	-66.28180556	110.5276111	Casey	1
29-Aug-85	19850829	-68.57661111	77.96738889	Davis	1330
30-Aug-85	19850830	-66.28180556	110.5276111	Casey	1
2-Sep-85	19850902	-67.60269444	62.87380556	Mawson	1505
4-Sep-85	19850904	-68.57661111	77.96738889	Davis	1400
11-Sep-85	19850911	-68.57661111	77.96738889	Davis	1430
14-Sep-85	19850914	-66.28180556	110.5276111	Casey	950
18-Sep-85	19850918	-68.57661111	77.96738889	Davis	1450
25-Sep-85	19850925	-68.57661111	77.96738889	Davis	1480
3-Oct-85	19851003	-68.57661111	77.96738889	Davis	1510
7-Oct-85	19851007	-66.28180556	110.5276111	Casey	1480
9-Oct-85	19851009	-68.57661111	77.96738889	Davis	1540
16-Oct-85	19851016	-68.57661111	77.96738889	Davis	1580
20-Oct-85	19851020	-66.28180556	110.5276111	Casey	1740
23-Oct-85	19851023	-68.57661111	77.96738889	Davis	1630
25-Oct-85	19851025	-67.60269444	62.87380556	Mawson	1680
28-Oct-85	19851028	-66.28180556	110.5276111	Casey	1690
7-Nov-85	19851107	-68.57661111	77.96738889	Davis	1700
8-Nov-85	19851108	-67.60269444	62.87380556	Mawson	1695
14-Nov-85	19851114	-66.28180556	110.5276111	Casey	1540
14-Nov-85	19851114	-68.57661111	77.96738889	Davis	1700
21-Nov-85	19851121	-66.28180556	110.5276111	Casey	1
22-Nov-85	19851122	-68.57661111	77.96738889	Davis	1700
28-Nov-85	19851128	-68.57661111	77.96738889	Davis	1700
10-Dec-85	19851210	-68.57661111	77.96738889	Davis	1650
18-Dec-85	19851218	-67.60269444	62.87380556	Mawson	1575
20-Dec-85	19851220	-68.57661111	77.96738889	Davis	1640
24-Dec-85	19851224	-67.60269444	62.87380556	Mawson	1580
27-Dec-85	19851227	-68.57661111	77.96738889	Davis	1645
6-Jan-86	19860106	-67.60269444	62.87380556	Mawson	1535
22-Jan-86	19860122	-67.60269444	62.87380556	Mawson	1125
15-Mar-86	19860315	-66.28180556	110.5276111	Casey	1
18-Mar-86	19860318	-66.28180556	110.5276111	Casey	60
22-Mar-86	19860322	-67.60269444	62.87380556	Mawson	1
26-Mar-86	19860326	-67.60269444	62.87380556	Mawson	200
27-Mar-86	19860327	-66.28180556	110.5276111	Casey	1
27-Mar-86	19860327	-67.60269444	62.87380556	Mawson	1
31-Mar-86	19860331	-66.28180556	110.5276111	Casey	1
4-Apr-86	19860404	-67.60269444	62.87380556	Mawson	1
10-Apr-86	19860410	-66.28180556	110.5276111	Casey	152
16-Apr-86	19860416	-66.28180556	110.5276111	Casey	241
18-Apr-86	19860418	-67.60269444	62.87380556	Mawson	400
23-Apr-86	19860423	-66.28180556	110.5276111	Casey	355
23-Apr-86	19860423	-67.60269444	62.87380556	Mawson	520
30-Apr-86	19860430	-66.28180556	110.5276111	Casey	432
30-Apr-86	19860430	-67.60269444	62.87380556	Mawson	620
2-May-86	19860502	-66.28180556	110.5276111	Casey	1
6-May-86	19860506	-66.28180556	110.5276111	Casey	1
7-May-86	19860507	-67.60269444	62.87380556	Mawson	725
8-May-86	19860508	-66.28180556	110.5276111	Casey	241
11-May-86	19860511	-66.28180556	110.5276111	Casey	1
13-May-86	19860513	-66.28180556	110.5276111	Casey	1
14-May-86	19860514	-67.60269444	62.87380556	Mawson	780
16-May-86	19860516	-66.28180556	110.5276111	Casey	203
21-May-86	19860521	-67.60269444	62.87380556	Mawson	850
23-May-86	19860523	-66.28180556	110.5276111	Casey	242
28-May-86	19860528	-67.60269444	62.87380556	Mawson	910
30-May-86	19860530	-66.28180556	110.5276111	Casey	280
4-Jun-86	19860604	-67.60269444	62.87380556	Mawson	965
7-Jun-86	19860607	-66.28180556	110.5276111	Casey	432
13-Jun-86	19860613	-66.28180556	110.5276111	Casey	483
19-Jun-86	19860619	-67.60269444	62.87380556	Mawson	1130
20-Jun-86	19860620	-66.28180556	110.5276111	Casey	533
26-Jun-86	19860626	-67.60269444	62.87380556	Mawson	1185
28-Jun-86	19860628	-66.28180556	110.5276111	Casey	559
2-Jul-86	19860702	-67.60269444	62.87380556	Mawson	1255
4-Jul-86	19860704	-66.28180556	110.5276111	Casey	635
10-Jul-86	19860710	-67.60269444	62.87380556	Mawson	1330
17-Jul-86	19860717	-67.60269444	62.87380556	Mawson	1395
18-Jul-86	19860718	-66.28180556	110.5276111	Casey	864
24-Jul-86	19860724	-66.28180556	110.5276111	Casey	1029
24-Jul-86	19860724	-67.60269444	62.87380556	Mawson	1450
30-Jul-86	19860730	-66.28180556	110.5276111	Casey	1092
30-Jul-86	19860730	-67.60269444	62.87380556	Mawson	1490
6-Aug-86	19860806	-67.60269444	62.87380556	Mawson	1540
7-Aug-86	19860807	-66.28180556	110.5276111	Casey	1168
13-Aug-86	19860813	-67.60269444	62.87380556	Mawson	1625
15-Aug-86	19860815	-66.28180556	110.5276111	Casey	1181
20-Aug-86	19860820	-66.28180556	110.5276111	Casey	1193
20-Aug-86	19860820	-67.60269444	62.87380556	Mawson	1705
5-Sep-86	19860905	-67.60269444	62.87380556	Mawson	1780
8-Sep-86	19860908	-66.28180556	110.5276111	Casey	1295
17-Sep-86	19860917	-67.60269444	62.87380556	Mawson	1815
24-Sep-86	19860924	-66.28180556	110.5276111	Casey	1
25-Sep-86	19860925	-66.28180556	110.5276111	Casey	1
26-Sep-86	19860926	-67.60269444	62.87380556	Mawson	1835
1-Oct-86	19861001	-67.60269444	62.87380556	Mawson	1850
6-Oct-86	19861006	-66.28180556	110.5276111	Casey	1
7-Oct-86	19861007	-66.28180556	110.5276111	Casey	1
7-Oct-86	19861007	-67.60269444	62.87380556	Mawson	1855
13-Oct-86	19861013	-66.28180556	110.5276111	Casey	1
17-Oct-86	19861017	-67.60269444	62.87380556	Mawson	1900
22-Oct-86	19861022	-67.60269444	62.87380556	Mawson	1905
27-Oct-86	19861027	-66.28180556	110.5276111	Casey	1
30-Oct-86	19861030	-67.60269444	62.87380556	Mawson	1890
7-Nov-86	19861107	-67.60269444	62.87380556	Mawson	1880
8-Nov-86	19861108	-66.28180556	110.5276111	Casey	1
13-Nov-86	19861113	-67.60269444	62.87380556	Mawson	1865
19-Nov-86	19861119	-67.60269444	62.87380556	Mawson	1850
26-Nov-86	19861126	-67.60269444	62.87380556	Mawson	1835
3-Dec-86	19861203	-67.60269444	62.87380556	Mawson	1805
11-Dec-86	19861211	-67.60269444	62.87380556	Mawson	1790
18-Dec-86	19861218	-67.60269444	62.87380556	Mawson	1750
26-Dec-86	19861226	-67.60269444	62.87380556	Mawson	1730
1-Jan-87	19870101	-67.60269444	62.87380556	Mawson	1680
8-Jan-87	19870108	-67.60269444	62.87380556	Mawson	1650
4-Feb-87	19870204	-67.60269444	62.87380556	Mawson	1000
5-Feb-87	19870205	-67.60269444	62.87380556	Mawson	1
7-Apr-87	19870407	-66.28180556	110.5276111	Casey	1
8-Apr-87	19870408	-67.60269444	62.87380556	Mawson	1
17-Apr-87	19870417	-66.28180556	110.5276111	Casey	255
24-Apr-87	19870424	-66.28180556	110.5276111	Casey	315
25-Apr-87	19870425	-66.28180556	110.5276111	Casey	1
29-Apr-87	19870429	-67.60269444	62.87380556	Mawson	430
30-Apr-87	19870430	-66.28180556	110.5276111	Casey	1
7-May-87	19870507	-66.28180556	110.5276111	Casey	215
18-May-87	19870518	-66.28180556	110.5276111	Casey	330
18-May-87	19870518	-67.60269444	62.87380556	Mawson	680
27-May-87	19870527	-66.28180556	110.5276111	Casey	430
29-May-87	19870529	-67.60269444	62.87380556	Mawson	840
5-Jun-87	19870605	-66.28180556	110.5276111	Casey	540
16-Jun-87	19870616	-66.28180556	110.5276111	Casey	650
16-Jun-87	19870616	-67.60269444	62.87380556	Mawson	1050
26-Jun-87	19870626	-66.28180556	110.5276111	Casey	1
28-Jun-87	19870628	-67.60269444	62.87380556	Mawson	1100
5-Jul-87	19870705	-66.28180556	110.5276111	Casey	1
7-Jul-87	19870707	-67.60269444	62.87380556	Mawson	1150
9-Jul-87	19870709	-66.28180556	110.5276111	Casey	180
17-Jul-87	19870717	-66.28180556	110.5276111	Casey	280
19-Jul-87	19870719	-67.60269444	62.87380556	Mawson	1220
29-Jul-87	19870729	-66.28180556	110.5276111	Casey	355
30-Jul-87	19870730	-67.60269444	62.87380556	Mawson	1290
5-Aug-87	19870805	-66.28180556	110.5276111	Casey	455
8-Aug-87	19870808	-67.60269444	62.87380556	Mawson	1350
12-Aug-87	19870812	-66.28180556	110.5276111	Casey	560
20-Aug-87	19870820	-66.28180556	110.5276111	Casey	660
23-Aug-87	19870823	-67.60269444	62.87380556	Mawson	1480
27-Aug-87	19870827	-66.28180556	110.5276111	Casey	725
27-Aug-87	19870827	-67.60269444	62.87380556	Mawson	1510
3-Sep-87	19870903	-66.28180556	110.5276111	Casey	780
9-Sep-87	19870909	-67.60269444	62.87380556	Mawson	1730
11-Sep-87	19870911	-66.28180556	110.5276111	Casey	825
21-Sep-87	19870921	-66.28180556	110.5276111	Casey	940
22-Sep-87	19870922	-67.60269444	62.87380556	Mawson	1660
29-Sep-87	19870929	-66.28180556	110.5276111	Casey	965
30-Sep-87	19870930	-67.60269444	62.87380556	Mawson	1700
5-Oct-87	19871005	-66.28180556	110.5276111	Casey	990
9-Oct-87	19871009	-67.60269444	62.87380556	Mawson	1730
15-Oct-87	19871015	-66.28180556	110.5276111	Casey	1015
21-Oct-87	19871021	-67.60269444	62.87380556	Mawson	1720
22-Oct-87	19871022	-66.28180556	110.5276111	Casey	1030
26-Oct-87	19871026	-67.60269444	62.87380556	Mawson	1730
30-Oct-87	19871030	-66.28180556	110.5276111	Casey	1040
31-Oct-87	19871031	-67.60269444	62.87380556	Mawson	1760
6-Nov-87	19871106	-66.28180556	110.5276111	Casey	1080
11-Nov-87	19871111	-66.28180556	110.5276111	Casey	1
7-Jan-88	19880107	-67.60269444	62.87380556	Mawson	1510
2-Feb-88	19880202	-67.60269444	62.87380556	Mawson	1120
26-Feb-88	19880226	-67.60269444	62.87380556	Mawson	900
27-Feb-88	19880227	-67.60269444	62.87380556	Mawson	1
1-Apr-88	19880401	-67.60269444	62.87380556	Mawson	1
6-Apr-88	19880406	-66.28180556	110.5276111	Casey	1
10-Apr-88	19880410	-66.28180556	110.5276111	Casey	270
16-Apr-88	19880416	-67.60269444	62.87380556	Mawson	460
18-Apr-88	19880418	-66.28180556	110.5276111	Casey	330
21-Apr-88	19880421	-66.28180556	110.5276111	Casey	1
24-Apr-88	19880424	-66.28180556	110.5276111	Casey	1
27-Apr-88	19880427	-67.60269444	62.87380556	Mawson	595
9-May-88	19880509	-66.28180556	110.5276111	Casey	1
11-May-88	19880511	-67.60269444	62.87380556	Mawson	850
13-May-88	19880513	-66.28180556	110.5276111	Casey	1
16-May-88	19880516	-66.28180556	110.5276111	Casey	178
20-May-88	19880520	-66.28180556	110.5276111	Casey	1
26-May-88	19880526	-66.28180556	110.5276111	Casey	1
29-May-88	19880529	-66.28180556	110.5276111	Casey	150
6-Jun-88	19880606	-66.28180556	110.5276111	Casey	330
15-Jun-88	19880615	-67.60269444	62.87380556	Mawson	1088
19-Jun-88	19880619	-66.28180556	110.5276111	Casey	410
24-Jun-88	19880624	-67.60269444	62.87380556	Mawson	1170
30-Jun-88	19880630	-66.28180556	110.5276111	Casey	590
10-Jul-88	19880710	-66.28180556	110.5276111	Casey	650
12-Jul-88	19880712	-67.60269444	62.87380556	Mawson	1260
18-Jul-88	19880718	-66.28180556	110.5276111	Casey	690
23-Jul-88	19880723	-66.28180556	110.5276111	Casey	730
28-Jul-88	19880728	-67.60269444	62.87380556	Mawson	1360
31-Jul-88	19880731	-66.28180556	110.5276111	Casey	850
5-Aug-88	19880805	-66.28180556	110.5276111	Casey	890
11-Aug-88	19880811	-66.28180556	110.5276111	Casey	970
19-Aug-88	19880819	-67.60269444	62.87380556	Mawson	1535
30-Aug-88	19880830	-67.60269444	62.87380556	Mawson	1590
31-Aug-88	19880831	-66.28180556	110.5276111	Casey	1050
7-Sep-88	19880907	-66.28180556	110.5276111	Casey	1100
15-Sep-88	19880915	-67.60269444	62.87380556	Mawson	1670
21-Sep-88	19880921	-67.60269444	62.87380556	Mawson	1720
23-Sep-88	19880923	-66.28180556	110.5276111	Casey	1190
5-Oct-88	19881005	-66.28180556	110.5276111	Casey	1115
7-Oct-88	19881007	-67.60269444	62.87380556	Mawson	1750
11-Oct-88	19881011	-66.28180556	110.5276111	Casey	1
20-Dec-88	19881220	-67.60269444	62.87380556	Mawson	1550
17-Mar-89	19890317	-67.60269444	62.87380556	Mawson	1
18-Mar-89	19890318	-66.28180556	110.5276111	Casey	1
24-Mar-89	19890324	-66.28180556	110.5276111	Casey	1
27-Mar-89	19890327	-67.60269444	62.87380556	Mawson	300
28-Mar-89	19890328	-67.60269444	62.87380556	Mawson	1
3-Apr-89	19890403	-66.28180556	110.5276111	Casey	1
4-Apr-89	19890404	-67.60269444	62.87380556	Mawson	1
16-Apr-89	19890416	-66.28180556	110.5276111	Casey	210
19-Apr-89	19890419	-67.60269444	62.87380556	Mawson	410
26-Apr-89	19890426	-66.28180556	110.5276111	Casey	390
30-Apr-89	19890430	-66.28180556	110.5276111	Casey	445
8-May-89	19890508	-66.28180556	110.5276111	Casey	1
14-May-89	19890514	-66.28180556	110.5276111	Casey	1
18-May-89	19890518	-66.28180556	110.5276111	Casey	180
20-May-89	19890520	-67.60269444	62.87380556	Mawson	830
24-May-89	19890524	-66.28180556	110.5276111	Casey	310
29-May-89	19890529	-66.28180556	110.5276111	Casey	380
18-Jun-89	19890618	-66.28180556	110.5276111	Casey	560
22-Jun-89	19890622	-66.28180556	110.5276111	Casey	610
29-Jun-89	19890629	-66.28180556	110.5276111	Casey	630
4-Jul-89	19890704	-67.60269444	62.87380556	Mawson	1150
8-Jul-89	19890708	-66.28180556	110.5276111	Casey	700
18-Jul-89	19890718	-66.28180556	110.5276111	Casey	880
9-Aug-89	19890809	-66.28180556	110.5276111	Casey	980
20-Aug-89	19890820	-66.28180556	110.5276111	Casey	1000
29-Aug-89	19890829	-67.60269444	62.87380556	Mawson	1450
31-Aug-89	19890831	-66.28180556	110.5276111	Casey	1010
30-Sep-89	19890930	-67.60269444	62.87380556	Mawson	1540
21-Nov-89	19891121	-67.60269444	62.87380556	Mawson	1510
20-Dec-89	19891220	-67.60269444	62.87380556	Mawson	1100
24-Mar-90	19900324	-66.28180556	110.5276111	Casey	1
28-Mar-90	19900328	-66.28180556	110.5276111	Casey	180
2-Apr-90	19900402	-66.28180556	110.5276111	Casey	1
21-Apr-90	19900421	-66.28180556	110.5276111	Casey	1
24-Apr-90	19900424	-66.28180556	110.5276111	Casey	180
25-Apr-90	19900425	-66.28180556	110.5276111	Casey	1
3-May-90	19900503	-66.28180556	110.5276111	Casey	1
5-May-90	19900505	-66.28180556	110.5276111	Casey	200
11-May-90	19900511	-66.28180556	110.5276111	Casey	280
18-May-90	19900518	-66.28180556	110.5276111	Casey	310
25-May-90	19900525	-66.28180556	110.5276111	Casey	350
1-Jun-90	19900601	-66.28180556	110.5276111	Casey	500
8-Jun-90	19900608	-66.28180556	110.5276111	Casey	510
15-Jun-90	19900615	-66.28180556	110.5276111	Casey	600
19-Jun-90	19900619	-66.28180556	110.5276111	Casey	1
22-Jun-90	19900622	-66.28180556	110.5276111	Casey	1
3-Jul-90	19900703	-66.28180556	110.5276111	Casey	390
13-Jul-90	19900713	-66.28180556	110.5276111	Casey	1
17-Jul-90	19900717	-66.28180556	110.5276111	Casey	1
18-Jul-90	19900718	-66.28180556	110.5276111	Casey	1
21-Jul-90	19900721	-66.28180556	110.5276111	Casey	1
26-Jul-90	19900726	-66.28180556	110.5276111	Casey	230
31-Jul-90	19900731	-66.28180556	110.5276111	Casey	330
7-Aug-90	19900807	-66.28180556	110.5276111	Casey	380
17-Aug-90	19900817	-66.28180556	110.5276111	Casey	450
28-Aug-90	19900828	-66.28180556	110.5276111	Casey	580
1-Sep-90	19900901	-66.28180556	110.5276111	Casey	610
6-Sep-90	19900906	-66.28180556	110.5276111	Casey	700
25-Sep-90	19900925	-66.28180556	110.5276111	Casey	780
9-Oct-90	19901009	-66.28180556	110.5276111	Casey	890
16-Oct-90	19901016	-66.28180556	110.5276111	Casey	880
22-Oct-90	19901022	-66.28180556	110.5276111	Casey	900
6-Nov-90	19901106	-66.28180556	110.5276111	Casey	980
15-Nov-90	19901115	-66.28180556	110.5276111	Casey	940
22-Nov-90	19901122	-66.28180556	110.5276111	Casey	1100
28-Nov-90	19901128	-66.28180556	110.5276111	Casey	980
5-Dec-90	19901205	-66.28180556	110.5276111	Casey	960
9-Dec-90	19901209	-66.28180556	110.5276111	Casey	1
18-Mar-91	19910318	-66.28180556	110.5276111	Casey	1
20-Mar-91	19910320	-66.28180556	110.5276111	Casey	1
24-Mar-91	19910324	-66.28180556	110.5276111	Casey	1
6-Apr-91	19910406	-66.28180556	110.5276111	Casey	1
8-Apr-91	19910408	-66.28180556	110.5276111	Casey	1
14-Apr-91	19910414	-66.28180556	110.5276111	Casey	1
16-Apr-91	19910416	-66.28180556	110.5276111	Casey	1
20-Apr-91	19910420	-66.28180556	110.5276111	Casey	170
25-Apr-91	19910425	-66.28180556	110.5276111	Casey	1
1-May-91	19910501	-66.28180556	110.5276111	Casey	1
5-May-91	19910505	-66.28180556	110.5276111	Casey	150
12-May-91	19910512	-66.28180556	110.5276111	Casey	225
19-May-91	19910519	-66.28180556	110.5276111	Casey	380
23-May-91	19910523	-66.28180556	110.5276111	Casey	1
24-May-91	19910524	-66.28180556	110.5276111	Casey	1
30-May-91	19910530	-66.28180556	110.5276111	Casey	280
2-Jun-91	19910602	-66.28180556	110.5276111	Casey	340
14-Jun-91	19910614	-66.28180556	110.5276111	Casey	440
23-Jun-91	19910623	-66.28180556	110.5276111	Casey	465
30-Jun-91	19910630	-66.28180556	110.5276111	Casey	1
1-Jul-91	19910701	-66.28180556	110.5276111	Casey	1
9-Jul-91	19910709	-66.28180556	110.5276111	Casey	250
18-Jul-91	19910718	-66.28180556	110.5276111	Casey	365
24-Jul-91	19910724	-66.28180556	110.5276111	Casey	420
28-Jul-91	19910728	-66.28180556	110.5276111	Casey	1
3-Aug-91	19910803	-66.28180556	110.5276111	Casey	1
9-Aug-91	19910809	-66.28180556	110.5276111	Casey	200
20-Aug-91	19910820	-66.28180556	110.5276111	Casey	400
27-Aug-91	19910827	-66.28180556	110.5276111	Casey	470
3-Sep-91	19910903	-66.28180556	110.5276111	Casey	540
10-Sep-91	19910910	-66.28180556	110.5276111	Casey	625
17-Sep-91	19910917	-66.28180556	110.5276111	Casey	670
24-Sep-91	19910924	-66.28180556	110.5276111	Casey	740
7-Oct-91	19911007	-66.28180556	110.5276111	Casey	780
8-Oct-91	19911008	-66.28180556	110.5276111	Casey	1
15-Oct-91	19911015	-66.28180556	110.5276111	Casey	1
22-Oct-91	19911022	-66.28180556	110.5276111	Casey	170
29-Oct-91	19911029	-66.28180556	110.5276111	Casey	210
7-Nov-91	19911107	-66.28180556	110.5276111	Casey	265
11-Nov-91	19911111	-66.28180556	110.5276111	Casey	1
16-Mar-92	19920316	-66.28180556	110.5276111	Casey	1
20-Mar-92	19920320	-66.28180556	110.5276111	Casey	1
27-Mar-92	19920327	-66.28180556	110.5276111	Casey	1
1-Apr-92	19920401	-66.28180556	110.5276111	Casey	140
7-Apr-92	19920407	-66.28180556	110.5276111	Casey	220
15-Apr-92	19920415	-66.28180556	110.5276111	Casey	320
22-Apr-92	19920422	-66.28180556	110.5276111	Casey	490
23-Apr-92	19920423	-66.28180556	110.5276111	Casey	1
30-Apr-92	19920430	-66.28180556	110.5276111	Casey	1
6-May-92	19920506	-66.28180556	110.5276111	Casey	200
13-May-92	19920513	-66.28180556	110.5276111	Casey	350
20-May-92	19920520	-66.28180556	110.5276111	Casey	400
27-May-92	19920527	-66.28180556	110.5276111	Casey	440
4-Jun-92	19920604	-66.28180556	110.5276111	Casey	540
10-Jun-92	19920610	-66.28180556	110.5276111	Casey	620
17-Jun-92	19920617	-66.28180556	110.5276111	Casey	700
2-Jul-92	19920702	-66.28180556	110.5276111	Casey	890
14-Jul-92	19920714	-66.28180556	110.5276111	Casey	1020
22-Jul-92	19920722	-66.28180556	110.5276111	Casey	1040
30-Jul-92	19920730	-66.28180556	110.5276111	Casey	1230
11-Aug-92	19920811	-66.28180556	110.5276111	Casey	1
15-Aug-92	19920815	-66.28180556	110.5276111	Casey	1
19-Aug-92	19920819	-66.28180556	110.5276111	Casey	300
4-Sep-92	19920904	-66.28180556	110.5276111	Casey	450
23-Sep-92	19920923	-66.28180556	110.5276111	Casey	610
7-Oct-92	19921007	-66.28180556	110.5276111	Casey	670
21-Oct-92	19921021	-66.28180556	110.5276111	Casey	800
15-Jan-02	20020115	-68.57661111	77.96738889	Davis	0
