19701202	-67.60269444	62.87380556	1210
19701205	-67.60269444	62.87380556	1195
19701208	-67.60269444	62.87380556	1170
19701211	-67.60269444	62.87380556	1150
19701214	-67.60269444	62.87380556	1131
19710107	-67.60269444	62.87380556	1
19710323	-67.60269444	62.87380556	1
19710328	-67.60269444	62.87380556	1
19710401	-67.60269444	62.87380556	1
19710413	-67.60269444	62.87380556	360
19710418	-67.60269444	62.87380556	520
19710421	-67.60269444	62.87380556	530
19710425	-67.60269444	62.87380556	580
19710428	-67.60269444	62.87380556	610
19710505	-67.60269444	62.87380556	670
19710509	-67.60269444	62.87380556	710
19710512	-67.60269444	62.87380556	740
19710516	-67.60269444	62.87380556	770
19710519	-67.60269444	62.87380556	800
19710523	-67.60269444	62.87380556	850
19710526	-67.60269444	62.87380556	900
19710530	-67.60269444	62.87380556	920
19710602	-67.60269444	62.87380556	940
19710606	-67.60269444	62.87380556	970
19710609	-67.60269444	62.87380556	1000
19710614	-67.60269444	62.87380556	1040
19710616	-67.60269444	62.87380556	1060
19710620	-67.60269444	62.87380556	1070
19710623	-67.60269444	62.87380556	1100
19710628	-67.60269444	62.87380556	1130
19710630	-67.60269444	62.87380556	1140
19710704	-67.60269444	62.87380556	1140
19710707	-67.60269444	62.87380556	1150
19710711	-67.60269444	62.87380556	1170
19710714	-67.60269444	62.87380556	1180
19710718	-67.60269444	62.87380556	1210
19710721	-67.60269444	62.87380556	1230
19710725	-67.60269444	62.87380556	1250
19710728	-67.60269444	62.87380556	1280
19710801	-67.60269444	62.87380556	1300
19710811	-67.60269444	62.87380556	1350
19710815	-67.60269444	62.87380556	1360
19710818	-67.60269444	62.87380556	1370
19710822	-67.60269444	62.87380556	1390
19710825	-67.60269444	62.87380556	1400
19710829	-67.60269444	62.87380556	1400
19710905	-67.60269444	62.87380556	1390
19710908	-67.60269444	62.87380556	1400
19710912	-67.60269444	62.87380556	1410
19710915	-67.60269444	62.87380556	1410
19710919	-67.60269444	62.87380556	1420
19710922	-67.60269444	62.87380556	1430
19710926	-67.60269444	62.87380556	1440
19710929	-67.60269444	62.87380556	1440
19711003	-67.60269444	62.87380556	1440
19711007	-67.60269444	62.87380556	1450
19711011	-67.60269444	62.87380556	1450
19711013	-67.60269444	62.87380556	1450
19711017	-67.60269444	62.87380556	1450
19711020	-67.60269444	62.87380556	1440
19711024	-67.60269444	62.87380556	1430
19711027	-67.60269444	62.87380556	1430
19711031	-67.60269444	62.87380556	1420
19711103	-67.60269444	62.87380556	1410
19711107	-67.60269444	62.87380556	1410
19711110	-67.60269444	62.87380556	1400
19711114	-67.60269444	62.87380556	1390
19711117	-67.60269444	62.87380556	1370
19711121	-67.60269444	62.87380556	1370
19711124	-67.60269444	62.87380556	1350
19711128	-67.60269444	62.87380556	1340
19711201	-67.60269444	62.87380556	1320
19711205	-67.60269444	62.87380556	1310
19711208	-67.60269444	62.87380556	1270
19711212	-67.60269444	62.87380556	1250
19711215	-67.60269444	62.87380556	1230
19711219	-67.60269444	62.87380556	1170
19720115	-67.60269444	62.87380556	1
19730326	-67.60269444	62.87380556	1
19730412	-67.60269444	62.87380556	250
19730528	-67.60269444	62.87380556	1120
19730609	-67.60269444	62.87380556	1170
19730917	-67.60269444	62.87380556	1460
19730921	-67.60269444	62.87380556	1470
19730927	-67.60269444	62.87380556	1470
19731007	-67.60269444	62.87380556	1475
19731113	-67.60269444	62.87380556	1260
19740112	-67.60269444	62.87380556	1
19740126	-67.60269444	62.87380556	1
19740318	-67.60269444	62.87380556	1
19740807	-67.60269444	62.87380556	1370
19740820	-67.60269444	62.87380556	1410
19740903	-67.60269444	62.87380556	1460
19741002	-67.60269444	62.87380556	1530
19741021	-67.60269444	62.87380556	1500
19741102	-67.60269444	62.87380556	1480
19741202	-67.60269444	62.87380556	1360
19741231	-67.60269444	62.87380556	800
19760118	-67.60269444	62.87380556	1
19760327	-67.60269444	62.87380556	1
19760330	-67.60269444	62.87380556	170
19760402	-67.60269444	62.87380556	280
19760405	-67.60269444	62.87380556	300
19760407	-67.60269444	62.87380556	320
19760418	-67.60269444	62.87380556	520
19760430	-67.60269444	62.87380556	620
19760510	-67.60269444	62.87380556	1050
19760515	-67.60269444	62.87380556	820
19760524	-67.60269444	62.87380556	940
19760531	-67.60269444	62.87380556	1000
19760615	-67.60269444	62.87380556	1075
19760625	-67.60269444	62.87380556	1155
19760630	-67.60269444	62.87380556	1175
19760702	-67.60269444	62.87380556	1185
